# Removed overlapping spots
902.550974 848.365018 4.512579
242.000000 75.328891 4.138074
251.000000 770.185051 3.527467
445.675636 121.693402 4.477897
611.000000 126.000000 3.828359
842.283428 565.710578 3.710831
926.000000 680.000000 3.594930
986.861370 806.362231 4.567854
991.555470 655.000000 5.600481
74.040263 780.440183 3.855439
350.167384 80.000000 3.937271
435.000000 101.371213 3.619638
495.371391 787.801738 4.828432
789.811310 586.935791 4.354687
136.360684 595.000000 4.590610
125.936061 791.343232 3.623214
786.646418 89.000000 3.036566
604.828730 806.950344 4.419177
339.254708 342.000000 4.487343
872.873662 310.997282 4.197345
474.019920 766.639110 3.990470
870.263244 68.891308 5.180336
568.734431 210.719243 3.138454
893.700696 679.439032 3.713643
953.003660 100.187066 4.085934
353.000000 694.000000 3.576161
667.205070 754.000000 3.565483
730.419104 786.187686 3.747383
954.091059 110.988269 4.059059
719.554778 596.238591 4.454626
332.277796 547.450616 4.651345
157.344326 359.859509 3.800979
808.730423 868.000000 4.303737
158.402709 615.639887 4.057323
307.000000 777.000000 3.942726
584.277186 309.325041 3.838817
668.550651 542.757074 3.421884
809.215893 847.695717 4.432530
882.992096 320.905975 4.102214
893.504026 544.534147 3.928363
478.788660 590.198633 4.228350
262.677850 350.151434 5.063298
635.981501 585.513754 3.527686
558.324588 74.268969 4.169340
374.623940 537.902225 4.589036
262.550580 85.900319 3.646478
339.952641 101.285547 4.028834
453.313560 766.605174 4.486248
506.516424 341.912305 4.440476
506.000000 766.918647 4.243008
553.544284 532.210172 3.790375
667.295075 775.000000 4.443404
673.000000 75.000000 4.605576
740.966368 309.852900 4.688605
807.164952 80.113605 3.636835
842.951816 545.000000 4.487080
241.574040 595.641163 5.164385
188.060705 553.811408 4.713569
584.211698 585.417256 4.341141
741.000000 320.000000 4.404738
841.000000 300.679239 4.432112
890.537464 225.569561 4.771562
551.024266 775.024655 3.776999
642.372299 96.445330 3.614274
832.470536 691.000000 3.961054
178.000000 780.909728 3.884977
720.000000 785.483856 4.818410
552.036874 785.923748 4.466239
230.143088 584.505157 4.325828
126.610410 616.000000 4.463771
208.783671 532.379980 3.856718
414.070553 120.851387 4.885497
433.962812 69.378336 3.472507
465.444115 70.000000 3.458451
506.608415 290.437496 4.813918
554.585153 64.681335 4.479941
562.436909 837.920754 3.621888
604.333192 828.002629 3.748367
775.494688 79.798564 4.643707
872.936830 332.097522 4.136878
914.708775 586.697238 4.455035
915.000000 310.635293 3.888814
832.314774 575.616341 3.860684
715.187515 75.042758 4.412344
105.000000 585.000000 4.526466
249.772936 875.199685 5.629234
262.149112 822.634764 4.400875
272.000000 781.000000 3.707274
900.714630 69.787193 3.859684
966.999955 311.607145 4.140389
221.374702 106.223115 4.726862
984.507363 100.850002 3.276911
719.155328 754.748834 4.561496
444.516195 394.420868 4.278859
839.074875 818.000000 4.448922
873.880717 607.999889 3.734237
412.013855 871.110749 4.077718
978.016389 534.522658 4.260361
433.511170 321.148430 4.822318
360.933675 89.897310 3.822405
83.000000 308.128096 4.419151
478.000000 683.000000 3.657421
956.509634 565.548680 4.319859
415.000000 527.000000 3.497245
94.748545 791.053829 3.815357
862.560553 321.642994 4.866202
863.287322 534.586791 4.371430
688.000000 807.768970 3.801752
474.537490 289.699381 3.120129
178.042659 308.309756 4.395457
406.925440 527.511773 4.309150
593.771950 606.483415 4.614934
710.116689 340.882034 3.750032
778.737243 291.054112 5.619568
720.978671 552.519008 4.616742
381.658125 819.337246 4.793534
746.962236 230.992412 3.366287
541.248629 786.208358 3.903145
136.831670 678.000000 3.271717
229.404000 833.221302 3.766422
736.818651 127.027635 4.150770
955.567328 290.485819 3.594639
127.244524 75.076004 4.569093
349.186200 777.152249 3.903206
829.762742 774.664843 4.484427
817.934914 79.961727 4.418606
169.577788 117.000000 4.969267
779.551309 544.566321 3.845590
956.823794 534.452597 4.596101
572.211633 838.452716 3.418539
463.884789 809.100824 4.384098
848.807302 58.544952 3.765548
467.623195 673.000000 3.432868
402.724794 101.177764 3.621662
883.309488 290.000000 4.579808
83.389781 770.138878 3.787594
230.000000 781.453180 3.864440
271.837946 584.287815 4.055908
282.019708 563.600036 3.939392
318.139141 342.000000 4.317730
349.661587 797.841965 4.313058
372.352847 79.680804 3.900674
391.000000 767.000000 3.794219
457.000000 527.531223 5.024920
541.000000 775.187975 3.613010
584.692679 362.027490 4.271542
632.359695 127.017601 3.726081
799.598972 702.202167 3.691997
657.000000 786.259458 4.260246
220.000000 53.000000 3.292280
282.146526 308.000000 3.378763
643.728249 902.632544 5.062648
730.262921 807.523848 4.318483
318.546022 352.122795 4.946997
770.974619 141.734532 3.163660
936.750088 554.885323 3.782704
956.904288 311.587216 4.579229
797.123833 869.626410 4.230379
393.000000 226.000000 3.378862
384.868521 537.424410 3.325697
708.552073 585.209614 4.299042
484.848359 777.367687 4.784554
689.408574 341.269133 4.434576
74.034951 84.503905 3.841805
178.272742 769.825502 3.656031
308.000000 311.362957 4.188336
393.000000 111.606022 3.478121
553.000000 309.992228 3.751182
626.945607 532.677592 3.544680
666.760665 765.509135 3.443091
679.060111 542.598465 4.923309
820.422883 330.357503 3.044212
914.987139 555.078060 4.048978
966.659495 300.646267 4.195686
94.248457 74.333696 3.096753
240.292309 584.069013 4.824812
976.870038 331.266966 3.098931
962.455362 134.575886 3.431370
230.000000 563.964573 3.514942
860.311212 69.841316 3.411792
776.938358 816.828944 4.362786
84.578135 625.136732 3.161035
385.276159 672.474760 3.388429
106.000000 137.000000 3.328197
136.427672 308.815629 4.222036
187.865187 297.348831 3.860672
